117,AL-117,code128,Peugeot,ARBOL DE LEVAS,unidad,unidad,unidad,20630,22066,1,,,14072016_1431521.jpeg,,1.6 8v (404)|1.8 8v (504)|2.0 8v (504/505)|2.0 8v (505 GAMA),404. 504. 505 Gama,32,0,0,21,30,16,BH
151,AL-151,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,22470,24034,1,,,14072016_1434191.jpeg,,1.9 D (F8Q),Express. Clio - Hasta 8/96 - (46-44) - Chav Media Luna,32,0,0,21,30,9,BH
162,AL-162,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,21040,22505,1,,,14072016_1449031.jpeg,,1.6 8v (Gacel),Gacel,32,0,0,21,30,8,BH
165,AL-165,code128,Fiat,ARBOL DE LEVAS,unidad,unidad,unidad,20820,22269,1,,,14072016_1452491.jpeg,,1.3 8v (MPI),Palio. Siena. Uno,32,0,0,21,30,5,BH
189,AL-189,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,20640,22077,1,,,14072016_1503091.jpeg,,2.0 8v (Go/Senda),GTI. Pointer,32,0,0,21,30,5,BH
199,AL-199,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,32730,35009,1,,,14072016_1507231.jpeg,,1.4 8v TDCI (DV4),Ecosport. Peugeot. C3,32,0,0,21,30,2,BH
156,AL-156,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,21000,22462,2,,,14072016_1509471.jpeg,,1.9 8v D|1.9 8v TD,Polo. Gol. Saveito. Caddy. Transporter. Cordoba,32,0,0,21,30,7,BH
129,AL-129,code128,Peugeot,ARBOL DE LEVAS,unidad,unidad,unidad,20340,21756,1,,,14072016_1512291.jpeg,,XD2 (INDENOR)|XD3 (INDENOR),504. 505 - Indenor,32,0,0,21,30,1,BH
131,AL-131,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,18130,19392,1,,,15072016_1253301.jpeg,,1.4 8v (R12),R9. R11. Trafic,32,0,0,21,30,1,BH
178,AL-178,code128,Chevrolet,ARBOL DE LEVAS,unidad,unidad,unidad,22470,24034,1,,,15072016_1258251.jpeg,,1.8 8v (MPFI),Meriva. Corsa 2 - Desde 2003 - Letra F,32,0,0,21,30,17,BH
126,AL-126,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,21380,22868,1,,,15072016_1300591.jpeg,,1.4 8v (R6),R6,32,0,0,21,30,14,BH
122,AL-122,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,19150,20483,1,,,15072016_1303481.jpeg,,1.3 8v (R12)|1.4 8v (R12),R12,32,0,0,21,30,7,BH
127,AL-127,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,21380,22868,1,,,15072016_1305191.jpeg,,1.0 8v (R4S),1.020cc Nafta - 4 S,32,0,0,21,30,4,BH
140,AL- 140,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,21250,22729,1,,,15072016_1308271.jpeg,,2.1 D (J8S),Trafic. R18. R21,32,0,0,21,30,6,BH
110,AL-110,code128,Fiat,ARBOL DE LEVAS,unidad,unidad,unidad,20840,22291,1,,,15072016_1310411.jpeg,,1.3 8v D,Duna. Uno. Fiorino. 147,32,0,0,21,30,8,BH
161,AL-161,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,21040,22505,1,,,15072016_1314321.jpeg,,1.6 8v (Gacel),Gacel,32,0,0,21,30,4,BH
163,AL-163,code128,Chevrolet,ARBOL DE LEVAS,unidad,unidad,unidad,22470,24034,2,,,15072016_1318141.jpeg,,1.6 8v (C16SE)|1.4 8v (EFI),Corsa - Letra B,32,0,0,21,30,8,BH
157,AL-157,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,22470,24034,1,,,15072016_1321221.jpeg,,1.9 D (F8Q),Kangoo. Clio 2 - (46 - 44) - Chav. Espiga s/ Teton,32,0,0,21,30,10,BH
152,AL-152,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,22470,24034,1,,,15072016_1323191.jpeg,,1.9 D (F8Q),Kangoo. Clio 2 - (46 - 44) - Chav. Espiga s/ Teton,32,0,0,21,30,0,BH
350,AL-350,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,19890,21275,1,,,15072016_1355231.jpeg,,1.5 TDCI (K9K),Clio 2. Kangoo. Logan. Megane,32,0,0,21,30,8,AMOROSO
4093,AL-4093,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,19630,20997,2,,,15072016_1404011.jpeg,,1.3 8v (Endura),Fiesta. Ka,32,0,0,21,30,4,AMOROSO
024M,AL-024M,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,15600,16686,1,,,15072016_1406191.jpeg,,1.6 8v (CHT),Escort. Gol. Saveiro,32,0,0,21,30,1,MARSAGLIA
093M,AL-093M,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,19500,20857,1,,,15072016_1413171.jpeg,,1.6 8v (Fox/Suran),Fox. Suran. Voyage - (41.3mm - 41.3mm),32,0,0,21,30,6,MARSAGLIA
36234/0,AL-36234/0,code128,Fiat,ARBOL DE LEVAS,unidad,unidad,unidad,0.0,0.0,2,,,15072016_1420281.jpeg,,1.6 16v (Torque),Palio. Siena,36,0,0,21,30,3,CYC
2610 A,AL-2610,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,24810,26537,2,,,15072016_1428161.jpeg,,1.6 16v (K4M),Megane. Scenic. Clio. Kangoo. Sandero. Logan,32,0,0,21,30,0,AMOROSO
2611 E,2611 E,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,24810,26537,2,,,15072016_1522511.jpeg,,1.6 16v (K4M),Megane. Scenic. Clio. Kangoo. Sandero. Logan,32,0,0,21,30,4,AMOROSO
2706,AL-EF2706,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,40030,42817,1,,,19072016_1331481.jpeg,,1.9 8v TDI (Iny. Bomba),Bora. New Beatle. Passat. Sharan - Inyector Bomba,32,0,0,21,30,4,AMOROSO
123,123,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,25650,27436,1,,,21092016_1459461.jpeg,,3.0 12v (188)|3.0 12v (Max Econo)|3.6 12v (221),Falcon. F100,32,0,0,21,30,14,BH
124,124,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,25650,27436,1,,,21092016_1501561.jpeg,,3.6 12v (221 SP),Falcon SP,32,0,0,21,30,3,BH
1302000124,1302000124,code128,Daewo,ARBOL DE LEVAS,unidad,unidad,unidad,12927,20335,1,,,02102018_1338571.jpeg,,800 6v DAMAZ (F8C)|800 6v MATIZ (F8C)|800 6v TICO (F8C),Matiz. Tico. Damas. Spark - 3Cil,0,0,0,21,30,2,IMPORTADO
CCS18,CCS18,code128,Chevrolet,ARBOL DE LEVAS,unidad,unidad,unidad,30690,32827,1,,,13102016_1448041.jpeg,,230 / 250 (Chevy),194 - 230 - 250 - Chevy. Chevrolet 400,32,0,0,21,30,95,AMOROSO
116,AL-116,code128,Chevrolet,ARBOL DE LEVAS,unidad,unidad,unidad,25730,27521,1,,,21112016_1210051.jpeg,,230 / 250 (Chevy),194 - 230 - 250 - Chevy. Chevrolet 400,32,0,0,21,30,2,BH
360,AL360,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,15600,16686,1,,,15022017_1257231.jpeg,,1.4 8v (Junior)|1.4 8v (R12)|1.6 8v (C1L/C2L)|1.6 8v (Carburador),R12. R9 TS. R11 TS,32,0,0,21,30,3,AMOROSO
1748A,1748A,code128,Fiat,ARBOL DE LEVAS,unidad,unidad,unidad,20190,31758,1,,,02102018_1352461.jpeg,,1.6 16v (Torque),Palio. Siena,0,0,0,21,30,4,ORIGINAL
1748E,1748E,code128,Fiat,ARBOL DE LEVAS,unidad,unidad,unidad,20190,31758,1,,,02102018_1353191.jpeg,,1.6 16v (Torque),1.6 16v Nafta - Motor Torque - Palio. Siena,0,0,0,21,30,4,ORIGINAL
202,202,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,28250,30217,1,,,22062017_1419001.jpeg,,1.6 8v (Fox/Suran),Fox. Suran. Voyage - (41.3mm - 41.3mm),32,0,0,21,30,1,BH
36263/0,36263/0,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,0.0,0.0,2,,,11072017_1414471.jpeg,,1.6 8v (Fox/Suran),Fox. Suran. Voyage - (41.3mm - 41.3mm) - Supermedida 0.50,36,0,0,21,30,2,CYC
465,465,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,19170,20504,3,,,02102017_0737031.jpeg,,1.9 8v D|1.9 8v TD,Polo. Gol. Saveito. Caddy. Transporter. Cordoba,32,0,0,21,30,0,AMOROSO
645,645,code128,Peugeot,ARBOL DE LEVAS,unidad,unidad,unidad,19890,21275,2,,,02102018_0920161.jpeg,,1.6 8v Carb. (XU5)|1.8 8v Iny. (XU7JP)|1.9 8v Carb. (XU9)|2.0 8v Iny. (XU10J2),205. 306. 405. Partner. Berlingo,32,0,0,21,30,0,AMOROSO
AL5927BB,AL5927BB,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,20391,32075,1,,,02102018_1354511.jpeg,,1.6 8v (ZETEC ROCAM),Fiesta. Ka. Focus. Eco Sport - De 1 sensor,0,0,0,21,30,0,STH
1302000103,13020000103,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,14044,22092,2,,,02102018_1336301.jpeg,,1.6 8v (K7M),Clio. Kangoo. Megan. Logan. Symbol,0,0,0,21,30,0,IMPORTADO
176,176,code128,Chevrolet,ARBOL DE LEVAS,unidad,unidad,unidad,20810,22259,1,,,27042018_0857131.jpeg,,1.7 D (4EE1)|1.7 TD (4EE1T),Corsa. Corsa Combo,32,0,0,21,30,1,BH
469,AL469,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,19170,20504,1,,,21052018_1432211.jpeg,,1.9 8v TDI (AGR),Cordoba. Polo,32,0,0,21,30,0,AMOROSO
2305,2305,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,25060,26805,2,,,02072018_1230421.jpeg,,1.6 8v (ZETEC ROCAM),Fiesta. Ka. Focus. Eco Sport - De 1 sensor,32,0,0,21,30,0,AMOROSO
1,30E+135,1302000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,22344,35147,1,,,02102018_1341011.jpeg,,2.0 16v TDI (Amarok),Amarok - Escape,0,0,0,21,30,1,IMPORTADO
1302A00129,1302A00129,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,22344,35147,1,,,02102018_1340201.jpeg,,2.0 16v TDI (Amarok),Amarok - Admision,0,0,0,21,30,0,IMPORTADO
AL5930AB,AL5930AB,code128,Ford,ARBOL DE LEVAS,unidad,unidad,unidad,19060,29982,1,,,23112018_0916431.jpeg,,1.0 8v (ZETEC ROCAM),Ka,0,0,0,21,30,2,STH
591,AA591,code128,Fiat,ARBOL DE LEVAS,unidad,unidad,unidad,18720,20023,1,,,23112018_0857531.jpeg,,1.7 8v TD,Palio. Siena,32,0,0,21,30,1,AMOROSO
188 A,188 A,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,28075,30030,1,,,11122018_0930081.jpeg,,1.6 16v (K4M),Megane. Scenic. Clio. Kangoo. Sandero. Logan,32,0,0,21,30,2,BH
188 E,188 E,code128,Renault,ARBOL DE LEVAS,unidad,unidad,unidad,28075,30030,1,,,11122018_0931191.jpeg,,1.6 16v (K4M),Megane. Scenic. Clio. Kangoo. Sandero. Logan,32,0,0,21,30,0,BH
AL 4090,AL 4090,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,22060,23596,1,,,27122018_1231511.jpeg,,1.6 8v (Fox/Suran),Fox. Suran. Voyage - (41.3mm - 41.3mm),32,0,0,21,30,0,AMOROSO
AL096,AL096,code128,Volkswagen,ARBOL DE LEVAS,unidad,unidad,unidad,40030,42817,1,,,15012019_1423401.jpeg,,1.9 8v TDI (Iny. Bomba),Bora. New Beatle. Passat. Sharan - Inyector Bomba,32,0,0,21,30,0,MARSAGLIA
RPM 64-4689 0.60,7790528100148,code128,Fiat,AROS,unidad,unidad,unidad,7620,8990,1,,,,ARO RECTIFICACION,1.7 8v D|1.9 8v D,Duna. Uno. Palio. Siena - Diam: 82.60mm - 3R 3mm,25,0,0,21,30,0,RPM
RPM 64-4089 0.50,7790528100230,code128,Renault,AROS,unidad,unidad,unidad,6328,7466,1,,,,ARO RECTIFICACION,1.9 D (F8Q),R19. Clio. Kangoo. Trafic. Express - Diam: 80mm,25,0,0,21,30,1,RPM
RPM 64-4089 STD,7790528100209,code128,Renault,AROS,unidad,unidad,unidad,6328,7466,1,,,,ARO RECTIFICACION,1.9 D (F8Q),R19. Clio. Kangoo. Trafic. Express - Diam: 80mm,25,0,0,21,30,0,RPM
RPM 64-3992 0.50,7790528100438,code128,Volkswagen,AROS,unidad,unidad,unidad,15781,24823,1,,,,ARO RECTIFICACION,1.9 8v D|2.4 16v (Vento),Polo. Gol. Caddy - Ã˜ 79.50mm,0,0,0,21,30,0,RPM
RPM 64-3992 STD,7790528100407,code128,Volkswagen,AROS,unidad,unidad,unidad,15781,24823,1,,,,ARO RECTIFICACION,1.9 8v D|2.4 16v (Vento),Polo. Gol. Caddy - Ã˜ 79.50mm,0,0,0,21,30,0,RPM
RPM 64-7138 STD,7790528100704,code128,Peugeot,AROS,unidad,unidad,unidad,13234,20817,1,,,,ARO RECTIFICACION,1.9 8v D (DW8),206. Partner. Berlingo. Xsara - Ã˜ 82.20mm,0,0,0,21,30,0,RPM
RPM 64-7138 0.50,7790528100742,code128,Peugeot,AROS,unidad,unidad,unidad,13234,20817,1,,,,ARO RECTIFICACION,1.9 8v D (DW8),206. Partner. Berlingo. Xsara - Ã˜ 82.20mm,0,0,0,21,30,0,RPM
YRA8603 STD,7790528100308,code128,Renault,AROS,unidad,unidad,unidad,13071,20561,1,,,05072017_1403501.jpeg,ARO RECTIFICACION,1.5 TDCI (K9K),Clio 2. Kangoo. Megane - 76mm,0,0,0,21,30,0,CENTRINEL
RPM 64-7378 0.50,7790528100339,code128,Renault,AROS,unidad,unidad,unidad,7394,8723,1,,,,ARO RECTIFICACION,1.5 TDCI (K9K),Clio 2. Kangoo. Megane - 76mm,25,0,0,21,30,1,RPM
CTK1781 STD,FADCTK178100,code128,Fiat,AROS,unidad,unidad,unidad,9100,11165,1,,,24112016_0936201.jpeg,ARO RECTIFICACION,1.4 8v (Tipo),147. Duna. Uno. Spazio - Diam: 80.50mm,22,0,0,21,30,1,FADECYA
CTR1199 0.60,fadctr119936,code128,Fiat,AROS,unidad,unidad,unidad,6509,10239,1,,,24112016_1055501.jpeg,ARO RECTIFICACION,1.6 8v (Tipo),1.6 8v - Motor Tipo - Uno. Duna. Palio. Siena. Regatta - Ã˜ 86.40mm,0,0,0,21,30,1,FADECYA
EMA7612 0.60,cenema761236,code128,Fiat,AROS,unidad,unidad,unidad,6930,10901,1,,,24112016_1058211.jpeg,ARO RECTIFICACION,1.3 16v (Fire)|1.3 8v (Fire),Uno. Fiorino. Siena. Palio - Ã˜ 70.80mm,0,0,0,21,30,1,CENTRINEL
EMA7613 0.50,CENEMA761335,code128,Chevrolet,AROS,unidad,unidad,unidad,5328,8381,1,,,24112016_1102201.jpeg,ARO RECTIFICACION,1.8 8v (MPFI),Corsa 2. Meriva. Palio - Diam. 80.50mm,0,0,0,21,30,0,CENTRINEL
64 7380 STD,64 7380-std,code128,Chevrolet,AROS,unidad,unidad,unidad,14799,23279,1,,,26092017_1312531.jpeg,ARO RECTIFICACION,1.8 8v (MPFI),Corsa 2. Meriva. Palio - Diam. 80.50mm,0,0,0,21,30,1,AROSA
PC43434 STD,PC43434 STD,code128,Ford,AROS,unidad,unidad,unidad,14600,22966,1,,,06102017_1419141.jpeg,ARO RECTIFICACION,1.8 8v D (ENDURA D),Fiesta. Currier. Mondeo. Escort,0,0,0,21,30,2,PERFECT CIRCLE
PC43617 STD,PC43617-STD,code128,Ford,AROS,unidad,unidad,unidad,14310,22510,1,,,27102017_1230501.jpeg,ARO RECTIFICACION,1.6 16v (ZETEC),Fiesta - Ã˜ 76mm,0,0,0,21,30,2,PERFECT CIRCLE
64 7346 STD,64 7346-STD,code128,Volkswagen,AROS,unidad,unidad,unidad,16933,26635,1,,,26032018_1444041.jpeg,ARO RECTIFICACION,1.6 8v (Fox/Suran),Fox. Suran. Gol Trend. Voyage - Diam. 76.50mm,0,0,0,21,30,2,AROSA
EMA 7717,EMA 7717,code128,Ford,AROS,unidad,unidad,unidad,8820,10821,1,,,21122018_1333021.jpeg,ARO RECTIFICACION,1.0 8v (ZETEC ROCAM),Ka. Fiesta - (1.2-1.50-2),22,0,0,21,30,1,CENTRINEL
64 7329 STD,64 7329 STD,code128,Peugeot,AROS,unidad,unidad,unidad,8004,12590,1,,,21122018_1514111.jpeg,ARO RECTIFICACION,1.6 16v (TU5JP4),206. 207. 307. Partner. 308. Xsara. C3. C4. Berlingo,0,0,0,21,30,1,AROSA
YRA 8723 STD,YRA8723 STD,code128,Peugeot,AROS,unidad,unidad,unidad,18440,22624,1,,,01032019_1436211.jpeg,ARO RECTIFICACION,1.9 8v D (DW8),206. Partner. Berlingo. Xsara - Ã˜ 82.20mm,22,0,0,21,30,2,CENTRINEL
YRA 8723 0.50,YRA8723 0.50,code128,Peugeot,AROS,unidad,unidad,unidad,18440,22624,1,,,01032019_1438391.jpeg,ARO RECTIFICACION,1.9 8v D (DW8),206. Partner. Berlingo. Xsara - Ã˜ 82.20mm,22,0,0,21,30,1,CENTRINEL
22 7346 STD,22 7346-STD,code128,Volkswagen,AROS,unidad,unidad,unidad,6230,9801,1,,,16012018_1422201.jpeg,ARO SEMI HIDRAULICO,1.6 8v (Fox/Suran),Fox. Suran. Gol Trend. Voyage - Diam. 76.50mm,0,0,0,21,30,1,AROSA
22 7378 STD,22 7378-STD,code128,Renault,AROS,unidad,unidad,unidad,9234,14525,1,,,05042018_1540021.jpeg,ARO SEMI HIDRAULICO,1.5 TDCI (K9K),Clio 2. Kangoo. Megane - 76mm,0,0,0,21,30,2,AROSA
22 7160 0.50,22 7160-0.50,code128,Renault,AROS,unidad,unidad,unidad,4968,7815,2,,,22062018_0739311.jpeg,ARO SEMI HIDRAULICO,1.6 8v (K7M),Megane. Clio. Kangoo. Sandero. Logan,0,0,0,21,30,1,AROSA
22 7160 STD,22 7160-STD,code128,Renault,AROS,unidad,unidad,unidad,4968,7815,2,,,22062018_0741241.jpeg,ARO SEMI HIDRAULICO,1.6 8v (K7M),Megane. Clio. Kangoo. Sandero. Logan,0,0,0,21,30,2,AROSA
22-7374 STD,22-7374 STD,code128,Fiat,AROS,unidad,unidad,unidad,5767,9071,1,,,23112018_0931251.jpeg,ARO SEMI HIDRAULICO,1.4 8v (Fire),Palio. Siena. Fiorino. Uno - Ã˜ 72mm,0,0,0,21,30,1,AROSA
22 7190 STD,22 7190-STD,code128,Renault,AROS,unidad,unidad,unidad,5623,8846,1,,,06022019_0915551.jpeg,ARO SEMI HIDRAULICO,1.6 16v (K4M),Megane. Scenic. Clio. Kangoo. Sandero. Logan - Ã˜ 79.50,0,0,0,21,30,1,AROSA
PMA7615 STD,CENPMA761500,code128,Fiat,AROS,unidad,unidad,unidad,4277,5248,1,,,22112016_0914081.jpeg,AROS HIDRAULICOS,1.4 8v (Fire),Palio. Siena. Fiorino. Uno - Ã˜ 72mm,22,0,0,21,30,1,CENTRINEL
PM 2403 STD,PM 2403,code128,Fiat,AROS,unidad,unidad,unidad,5260,8274,1,,,,AROS HIDRAULICOS,1.3 8v (Fire)|1.3 16v (Fire),Uno. Fiorino. Siena. Palio - Ã˜ 70.80mm,0,0,0,21,30,1,PRO METAL
823186 - STD,82 3186 STD,code128,Peugeot,AROS,unidad,unidad,unidad,15513,24402,1,,,13072016_1411201.jpeg,AROS HIDRAULICOS,1.9 8v D (DW8),206. Partner. Berlingo. Xsara - Ã˜ 82.20,0,0,0,21,30,2,POWER ENGINE
PMA7612 STD,cenpma761200,code128,Fiat,AROS,unidad,unidad,unidad,4367,5358,1,,,02102018_1512001.jpeg,AROS HIDRAULICOS,1.3 8v (Fire)|1.3 16v (Fire),Uno. Fiorino. Siena. Palio - Ã˜ 70.80mm,22,0,0,21,30,2,CENTRINEL
PMA7612 0.60,cenpma761236,code128,Fiat,AROS,unidad,unidad,unidad,4367,5358,1,,,02102018_1511341.jpeg,AROS HIDRAULICOS,1.3 8v (Fire)|1.3 16v (Fire),Uno. Fiorino. Siena. Palio - Ã˜ 70.80mm,22,0,0,21,30,1,CENTRINEL
NHR1199 0.60,fadnhr119936,code128,Fiat,AROS,unidad,unidad,unidad,5216,6400,1,,,22112016_0912181.jpeg,AROS HIDRAULICOS,1.6 8v (Tipo),Uno. Duna. Palio. Siena. Regatta - Ã˜ 86.40mm - (1.5 - 1.75 - 3),22,0,0,21,30,1,FADECYA
NHK1787 0.60,FADNHK178736,code128,Fiat,AROS,unidad,unidad,unidad,8825,10828,1,,,22112016_0916091.jpeg,AROS HIDRAULICOS,1.7 8v D|1.9 8v D,Duna. Uno. Palio. Siena - Diam: 82.60mm - 3R 3mm,22,0,0,21,30,2,FADECYA
NHK1787 STD,fadnhk178700,code128,Fiat,AROS,unidad,unidad,unidad,8825,10828,1,,,22112016_0918061.jpeg,AROS HIDRAULICOS,1.7 8v D|1.9 8v D,Duna. Uno. Palio. Siena - Diam: 82.60mm - 3R 3mm,22,0,0,21,30,1,FADECYA
NHR1199 STD,fadnhr119900,code128,Fiat,AROS,unidad,unidad,unidad,5216,6400,1,,,22112016_0920091.jpeg,AROS HIDRAULICOS,1.6 8v (Tipo),Uno. Duna. Palio. Siena. Regatta - Ã˜ 86.40mm - (1.5 - 1.75 - 3),22,0,0,21,30,1,FADECYA
NHK1781 STD,fadnhk178100,code128,Fiat,AROS,unidad,unidad,unidad,4399,5397,1,,,22112016_0922471.jpeg,AROS HIDRAULICOS,1.4 8v (Tipo),147. Duna. Uno. Spazio - Diam: 80.50mm,22,0,0,21,30,1,FADECYA
NHK1781 0.60,fadnhk178136,code128,Fiat,AROS,unidad,unidad,unidad,4399,5397,1,,,22112016_0927321.jpeg,AROS HIDRAULICOS,1.4 8v (Tipo),147. Duna. Uno. Spazio - Diam: 80.50mm,22,0,0,21,30,1,FADECYA
92 3089 STD,92 3089-STD,code128,Fiat,AROS,unidad,unidad,unidad,7859,12362,1,,,01112017_0858391.jpeg,AROS HIDRAULICOS,1.3 8v D,Duna. Fiorino. 147,0,0,0,21,30,2,AROSA
NHK1047 STD,NHK104700STD,code128,Ford,AROS,unidad,unidad,unidad,4310,5288,1,,,23082017_1358171.jpeg,AROS HIDRAULICOS,1.3 8v (Endura),Naf - Fiesta. Ka,22,0,0,21,30,1,FADECYA
92 7123 STD,92 7193-STD,code128,Peugeot,AROS,unidad,unidad,unidad,3949,6213,1,,,07092017_1453161.jpeg,AROS HIDRAULICOS,1.8 8v Iny. (XU7JP)|1.8 16v (XU7JP4),306. Xsara. Zx. Xantia,0,0,0,21,30,2,AROSA
92 3089 0.60,92 3089-0.60,code128,Fiat,AROS,unidad,unidad,unidad,7859,12362,1,,,01112017_0901201.jpeg,AROS HIDRAULICOS,1.3 8v D,Duna. Fiorino. 147,0,0,0,21,30,1,AROSA
NHK1204 STD,NHK1204 STD,code128,Volkswagen,AROS,unidad,unidad,unidad,4736,5811,1,,,01122017_1131201.jpeg,AROS HIDRAULICOS,1.6 8v (Gacel),Gacel - Ã˜ 79.5mm (1.75-2-4),22,0,0,21,30,1,FADECYA
92 4089 STD,92 4089-STD,code128,Renault,AROS,unidad,unidad,unidad,5018,7894,1,,,13122017_0722161.jpeg,AROS HIDRAULICOS,1.9 D (F8Q),R19. Clio. Kangoo. Trafic. Express - Ã˜ 80mm (2-2-3),0,0,0,21,30,1,AROSA
92 3451 STD,92 3451-STD,code128,Renault,AROS,unidad,unidad,unidad,3770,5930,1,,,05012018_1337371.jpeg,AROS HIDRAULICOS,1.6 8v (CHT)|1.6 8v (C1L/C2L)|1.6 8v (Carburador),R9. R11. R12. R18. R19. Clio. Ford Escort - Ã˜ 77mm (1.75-2-4),0,0,0,21,30,1,AROSA
22 7359 STD,22 7359-STD,code128,Ford,AROS,unidad,unidad,unidad,7854,12354,1,,,05012018_1355311.jpeg,AROS HIDRAULICOS,1.4 8v TDCI (DV4),Ecosport. Fiesta. C3. C4,0,0,0,21,30,1,AROSA
92 5393 STD,92 5393 STD,code128,Fiat,AROS,unidad,unidad,unidad,4509,7092,1,,,16012018_1426241.jpeg,AROS HIDRAULICOS,1.6 8v (Tipo),1.6 8v - Motor Tipo - Uno. Duna. Palio. Siena. Regatta - Ã˜ 86.40mm,0,0,0,21,30,1,AROSA
92 3344 STD,92 3344-STD,code128,Volkswagen,AROS,unidad,unidad,unidad,4822,7585,1,,,26012018_1259041.jpeg,AROS HIDRAULICOS,1.6 8v D,Senda. Saveiro. Gol - Diam: 76.50 mm,0,0,0,21,30,1,AROSA
92 5685 STD,92 5685-STD,code128,Peugeot,AROS,unidad,unidad,unidad,4526,7120,1,,,05072018_1025261.jpeg,AROS HIDRAULICOS,2.0 8v (504/505)|2.0 8v (505 GAMA),504. 505 Gama - Piston Ã˜ 88mm,0,0,0,21,30,1,AROSA
92 7169 STD,92 7169-STD,code128,Ford,AROS,unidad,unidad,unidad,5977,9402,0,,,07082018_1539361.jpeg,AROS HIDRAULICOS,1.8 8v D (ENDURA D),Fiesta. Currier. Mondeo. Escort,0,0,0,21,30,2,AROSA
NHR1783 0.50,NHR1782 0.50,code128,Ford,AROS,unidad,unidad,unidad,7430,9116,1,,,11032019_1438321.jpeg,AROS HIDRAULICOS,1.8 8v D (ENDURA D),Fiesta. Currier. Mondeo. Escort,22,0,0,21,30,1,FADECYA
NHK1199 STD,NHK1199 STD,code128,Fiat,AROS,unidad,unidad,unidad,5659,6943,1,,,19032019_0902381.jpeg,AROS HIDRAULICOS,1.3 8v (Tipo)|1.5 8v (Tipo),128. 147. Regatta 85 - Ã˜ 86.40mm,22,0,0,21,30,1,FADECYA
30-412/2 STD,30'412-2 A 001,code128,Peugeot,AXIAL,unidad,unidad,unidad,1831,2880,1,,,26032015_1323501.jpeg,,1.6 8v (404)|1.8 8v (504)|2.0 8v (504/505)|2.0 8v (505 GAMA),404 - 504 - 505,0,0,0,21,30,1,SINTERMETAL
30-136/1 STD,30'136-1 a 001,code128,Fiat,AXIAL,unidad,unidad,unidad,831,1307,1,,,26032015_1328221.jpeg,,NULL,1.3 8v Diesel - Duna. Fiorino. 147,0,0,0,21,30,2,SINTERMETAL
30-247/1 STD,30'247-1 A 001,code128,Renault,AXIAL,unidad,unidad,unidad,1404,2208,1,,,26032015_1331041.jpeg,,1.9 DTI (F9Q)|1.9 D (F8Q),Clio. Express. R19. Kangoo,0,0,0,21,30,2,SINTERMETAL
30-247/1 010,30'247-1 A 510,code128,Renault,AXIAL,unidad,unidad,unidad,1404,2208,1,,,26032015_1333211.jpeg,,1.9 DTI (F9Q)|1.9 D (F8Q),Clio. Express. R19. Kangoo,0,0,0,21,30,1,SINTERMETAL
30-416/2 STD,30'416-2 A 001,code128,Peugeot,AXIAL,unidad,unidad,unidad,1739,2736,2,,,26032015_1341031.jpeg,,NULL,1.9 Diesel - Motor XUD9. DW8 - 206. 306. 405. Partner. Berlingo,0,0,0,21,30,1,SINTERMETAL
